studyName,Cruise,"Datetime PST (Event Log)","Latitude (Event Log) (º)","Longitude (Event Log) (º)",Cycle,"Event Number","Cast Number","Bottle Number","Depth (m)","Heterotrophic Bacteria (µg/L)","Prochlorococcus (µg/L)","Synechococcus (µg/L)",Notes
P1706,P1706,"2017-06-07 19:15:19",34.88461,-121.426,Transect1,136,5,9,35,5.86,,0.10,
P1706,P1706,"2017-06-07 19:15:19",34.88461,-121.426,Transect1,136,5,7,45,5.70,,0.03,
P1706,P1706,"2017-06-07 19:15:19",34.88461,-121.426,Transect1,136,5,5,70,4.55,,0.03,
P1706,P1706,"2017-06-07 19:15:19",34.88461,-121.426,Transect1,136,5,3,100,4.58,,0.01,
P1706,P1706,"2017-06-07 20:22:03",34.91542,-121.4418,Transect1,141,6,17,2,11.19,,0.56,
P1706,P1706,"2017-06-07 20:22:03",34.91542,-121.4418,Transect1,141,6,15,8,9.90,,0.13,
P1706,P1706,"2017-06-07 20:22:03",34.91542,-121.4418,Transect1,141,6,13,15,9.19,,0.10,
P1706,P1706,"2017-06-07 20:22:03",34.91542,-121.4418,Transect1,141,6,11,25,8.84,,0.12,
P1706,P1706,"2017-06-07 20:22:03",34.91542,-121.4418,Transect1,141,6,9,35,7.12,,0.12,
P1706,P1706,"2017-06-07 20:22:03",34.91542,-121.4418,Transect1,141,6,7,45,7.62,,0.06,
P1706,P1706,"2017-06-07 20:22:03",34.91542,-121.4418,Transect1,141,6,5,70,5.05,,0.02,
P1706,P1706,"2017-06-07 20:22:03",34.91542,-121.4418,Transect1,141,6,3,101,4.13,,0.02,
P1706,P1706,"2017-06-07 21:40:33",34.94635,-121.4564,Transect1,148,7,17,2,12.30,,0.85,
P1706,P1706,"2017-06-07 21:40:33",34.94635,-121.4564,Transect1,148,7,15,10,14.10,,0.70,
P1706,P1706,"2017-06-07 21:40:33",34.94635,-121.4564,Transect1,148,7,13,21,14.27,,0.35,
P1706,P1706,"2017-06-07 21:40:33",34.94635,-121.4564,Transect1,148,7,11,30,11.78,,0.19,
P1706,P1706,"2017-06-07 21:40:33",34.94635,-121.4564,Transect1,148,7,9,45,7.39,,0.06,
P1706,P1706,"2017-06-07 21:40:33",34.94635,-121.4564,Transect1,148,7,7,61,6.65,,0.02,
P1706,P1706,"2017-06-07 21:40:33",34.94635,-121.4564,Transect1,148,7,5,76,6.63,,0.01,
P1706,P1706,"2017-06-07 21:40:33",34.94635,-121.4564,Transect1,148,7,3,99,7.18,,0.02,
P1706,P1706,"2017-06-07 23:00:10",34.97707,-121.4714,Transect1,154,8,20,2,13.39,,1.12,
P1706,P1706,"2017-06-07 23:00:10",34.97707,-121.4714,Transect1,154,8,15,11,13.55,,0.93,
P1706,P1706,"2017-06-07 23:00:10",34.97707,-121.4714,Transect1,154,8,13,20,9.86,,0.70,
P1706,P1706,"2017-06-07 23:00:10",34.97707,-121.4714,Transect1,154,8,11,31,7.46,,0.22,
P1706,P1706,"2017-06-07 23:00:10",34.97707,-121.4714,Transect1,154,8,9,46,7.18,,0.15,
P1706,P1706,"2017-06-07 23:00:10",34.97707,-121.4714,Transect1,154,8,7,61,6.10,,0.07,
P1706,P1706,"2017-06-07 23:00:10",34.97707,-121.4714,Transect1,154,8,5,76,5.30,,0.05,
P1706,P1706,"2017-06-07 23:00:10",34.97707,-121.4714,Transect1,154,8,3,101,5.84,,0.02,
P1706,P1706,"2017-06-08 00:38:26",35.00877,-121.4864,Transect1,161,9,17,3,11.01,,1.33,
P1706,P1706,"2017-06-08 00:38:26",35.00877,-121.4864,Transect1,161,9,15,8,6.76,,0.62,
P1706,P1706,"2017-06-08 00:38:26",35.00877,-121.4864,Transect1,161,9,13,14,5.52,,0.39,
P1706,P1706,"2017-06-08 00:38:26",35.00877,-121.4864,Transect1,161,9,11,26,5.26,,0.17,
P1706,P1706,"2017-06-08 00:38:26",35.00877,-121.4864,Transect1,161,9,9,34,4.40,,0.12,
P1706,P1706,"2017-06-08 00:38:26",35.00877,-121.4864,Transect1,161,9,7,46,4.71,,0.06,
P1706,P1706,"2017-06-08 00:38:26",35.00877,-121.4864,Transect1,161,9,5,60,3.51,,0.03,
P1706,P1706,"2017-06-08 00:38:26",35.00877,-121.4864,Transect1,161,9,3,100,4.50,,0.02,
P1706,P1706,"2017-06-08 02:22:39",35.03855,-121.5015,Transect1,168,10,17,3,15.19,,2.47,
P1706,P1706,"2017-06-08 02:22:39",35.03855,-121.5015,Transect1,168,10,15,9,14.90,,2.14,
P1706,P1706,"2017-06-08 02:22:39",35.03855,-121.5015,Transect1,168,10,13,16,12.27,,1.27,
P1706,P1706,"2017-06-08 02:22:39",35.03855,-121.5015,Transect1,168,10,11,26,7.10,,0.24,
P1706,P1706,"2017-06-08 02:22:39",35.03855,-121.5015,Transect1,168,10,9,35,6.47,,0.15,
P1706,P1706,"2017-06-08 02:22:39",35.03855,-121.5015,Transect1,168,10,7,45,5.49,,0.04,
P1706,P1706,"2017-06-08 02:22:39",35.03855,-121.5015,Transect1,168,10,5,60,5.83,,0.07,
P1706,P1706,"2017-06-08 02:22:39",35.03855,-121.5015,Transect1,168,10,3,101,4.55,,0.04,
P1706,P1706,"2017-06-08 03:26:57",35.0705,-121.5167,Transect1,174,11,17,2,15.77,,2.43,
P1706,P1706,"2017-06-08 03:26:57",35.0705,-121.5167,Transect1,174,11,15,9,15.90,,2.19,
P1706,P1706,"2017-06-08 03:26:57",35.0705,-121.5167,Transect1,174,11,13,16,15.58,,1.57,
P1706,P1706,"2017-06-08 03:26:57",35.0705,-121.5167,Transect1,174,11,11,25,10.93,,0.74,
P1706,P1706,"2017-06-08 03:26:57",35.0705,-121.5167,Transect1,174,11,9,35,9.90,,0.37,
P1706,P1706,"2017-06-08 03:26:57",35.0705,-121.5167,Transect1,174,11,7,45,9.33,,0.22,
P1706,P1706,"2017-06-08 03:26:57",35.0705,-121.5167,Transect1,174,11,5,60,5.66,,0.04,
P1706,P1706,"2017-06-08 03:26:57",35.0705,-121.5167,Transect1,174,11,3,100,5.39,,0.02,
P1706,P1706,"2017-06-08 04:27:16",35.10089,-121.5325,Transect1,181,12,17,3,14.97,,1.27,
P1706,P1706,"2017-06-08 04:27:16",35.10089,-121.5325,Transect1,181,12,15,8,14.99,,1.21,
P1706,P1706,"2017-06-08 04:27:16",35.10089,-121.5325,Transect1,181,12,13,16,15.58,,1.24,
P1706,P1706,"2017-06-08 04:27:16",35.10089,-121.5325,Transect1,181,12,11,26,10.93,,0.67,
P1706,P1706,"2017-06-08 04:27:16",35.10089,-121.5325,Transect1,181,12,9,35,5.88,,0.17,
P1706,P1706,"2017-06-08 04:27:16",35.10089,-121.5325,Transect1,181,12,7,45,5.69,,0.04,
P1706,P1706,"2017-06-08 04:27:16",35.10089,-121.5325,Transect1,181,12,5,61,5.59,,0.04,
P1706,P1706,"2017-06-08 04:27:16",35.10089,-121.5325,Transect1,181,12,3,100,4.70,,0.01,
P1706,P1706,"2017-06-08 05:28:13",35.13217,-121.5477,Transect1,187,13,17,2,16.44,1.27,6.68,
P1706,P1706,"2017-06-08 05:28:13",35.13217,-121.5477,Transect1,187,13,15,9,16.27,0.88,4.76,
P1706,P1706,"2017-06-08 05:28:13",35.13217,-121.5477,Transect1,187,13,13,20,18.57,0.49,2.02,
P1706,P1706,"2017-06-08 05:28:13",35.13217,-121.5477,Transect1,187,13,11,30,12.37,0.17,0.68,
P1706,P1706,"2017-06-08 05:28:13",35.13217,-121.5477,Transect1,187,13,9,40,10.71,0.12,0.47,
P1706,P1706,"2017-06-08 05:28:13",35.13217,-121.5477,Transect1,187,13,7,50,8.58,0.05,0.27,
P1706,P1706,"2017-06-08 05:28:13",35.13217,-121.5477,Transect1,187,13,5,75,5.69,0.02,0.08,
P1706,P1706,"2017-06-08 05:28:13",35.13217,-121.5477,Transect1,187,13,3,100,5.38,0.01,0.02,
P1706,P1706,"2017-06-08 07:00:18",35.16468,-121.5635,Transect1,194,14,17,2,14.93,2.18,6.37,
P1706,P1706,"2017-06-08 07:00:18",35.16468,-121.5635,Transect1,194,14,15,9,14.07,1.58,5.50,
P1706,P1706,"2017-06-08 07:00:18",35.16468,-121.5635,Transect1,194,14,13,18,6.99,0.28,0.35,
P1706,P1706,"2017-06-08 07:00:18",35.16468,-121.5635,Transect1,194,14,11,30,11.40,0.16,0.44,
P1706,P1706,"2017-06-08 07:00:18",35.16468,-121.5635,Transect1,194,14,9,40,10.52,0.16,0.25,
P1706,P1706,"2017-06-08 07:00:18",35.16468,-121.5635,Transect1,194,14,7,50,9.56,0.08,0.21,
P1706,P1706,"2017-06-08 07:00:18",35.16468,-121.5635,Transect1,194,14,5,75,7.27,0.04,0.11,
P1706,P1706,"2017-06-08 07:00:18",35.16468,-121.5635,Transect1,194,14,3,100,4.30,0.02,0.02,
P1706,P1706,"2017-06-09 01:19:22",35.06715,-121.0926,Cycle1,204,15,23,2,27.82,,0.60,
P1706,P1706,"2017-06-09 01:19:22",35.06715,-121.0926,Cycle1,204,15,19,8,25.61,,0.48,
P1706,P1706,"2017-06-09 01:19:22",35.06715,-121.0926,Cycle1,204,15,15,12,20.80,,0.40,
P1706,P1706,"2017-06-09 01:19:22",35.06715,-121.0926,Cycle1,204,15,11,20,16.21,,0.25,
P1706,P1706,"2017-06-09 01:19:22",35.06715,-121.0926,Cycle1,204,15,8,25,13.92,,0.16,
P1706,P1706,"2017-06-09 01:19:22",35.06715,-121.0926,Cycle1,204,15,5,30,10.32,,0.11,
P1706,P1706,"2017-06-10 01:04:03",35.04799,-121.1369,Cycle1,233,19,23,4,32.01,,0.58,
P1706,P1706,"2017-06-10 01:04:03",35.04799,-121.1369,Cycle1,233,19,19,5,33.09,,0.61,
P1706,P1706,"2017-06-10 01:04:03",35.04799,-121.1369,Cycle1,233,19,15,8,32.31,,0.60,
P1706,P1706,"2017-06-10 01:04:03",35.04799,-121.1369,Cycle1,233,19,11,12,32.86,,0.58,
P1706,P1706,"2017-06-10 01:04:03",35.04799,-121.1369,Cycle1,233,19,8,20,24.18,,0.49,
P1706,P1706,"2017-06-10 01:04:03",35.04799,-121.1369,Cycle1,233,19,5,25,15.75,,0.19,
P1706,P1706,"2017-06-11 01:04:44",34.95211,-121.1772,Cycle1,262,22,23,2,34.98,,1.09,
P1706,P1706,"2017-06-11 01:04:44",34.95211,-121.1772,Cycle1,262,22,19,5,32.15,,1.00,
P1706,P1706,"2017-06-11 01:04:44",34.95211,-121.1772,Cycle1,262,22,15,8,34.90,,1.12,
P1706,P1706,"2017-06-11 01:04:44",34.95211,-121.1772,Cycle1,262,22,11,12,31.14,,1.08,
P1706,P1706,"2017-06-11 01:04:44",34.95211,-121.1772,Cycle1,262,22,8,20,33.25,,1.07,
P1706,P1706,"2017-06-11 01:04:44",34.95211,-121.1772,Cycle1,262,22,5,25,34.03,,1.00,
P1706,P1706,"2017-06-12 01:03:25",34.87215,-121.1535,Cycle1,281,24,23,3,28.02,,0.46,
P1706,P1706,"2017-06-12 01:03:25",34.87215,-121.1535,Cycle1,281,24,21,12,28.54,,0.43,
P1706,P1706,"2017-06-12 01:03:25",34.87215,-121.1535,Cycle1,281,24,19,20,26.12,,0.49,
P1706,P1706,"2017-06-12 01:03:25",34.87215,-121.1535,Cycle1,281,24,17,30,18.02,,0.28,
P1706,P1706,"2017-06-12 01:03:25",34.87215,-121.1535,Cycle1,281,24,15,40,8.28,,0.06,
P1706,P1706,"2017-06-12 01:03:25",34.87215,-121.1535,Cycle1,281,24,13,50,7.56,,0.05,
P1706,P1706,"2017-06-13 01:00:59",34.7329,-121.7072,Cycle2,300,25,23,3,11.43,,0.23,
P1706,P1706,"2017-06-13 01:00:59",34.7329,-121.7072,Cycle2,300,25,19,5,11.22,,0.22,
P1706,P1706,"2017-06-13 01:00:59",34.7329,-121.7072,Cycle2,300,25,15,8,10.28,,0.22,
P1706,P1706,"2017-06-13 01:00:59",34.7329,-121.7072,Cycle2,300,25,11,12,11.26,,0.25,
P1706,P1706,"2017-06-13 01:00:59",34.7329,-121.7072,Cycle2,300,25,8,20,10.50,,0.23,
P1706,P1706,"2017-06-13 01:00:59",34.7329,-121.7072,Cycle2,300,25,5,25,8.14,,0.13,
P1706,P1706,"2017-06-14 01:08:29",34.71535,-121.9185,Cycle2,328,29,23,3,11.42,,0.25,
P1706,P1706,"2017-06-14 01:08:29",34.71535,-121.9185,Cycle2,328,29,19,8,11.47,,0.24,
P1706,P1706,"2017-06-14 01:08:29",34.71535,-121.9185,Cycle2,328,29,15,12,11.09,,0.23,
P1706,P1706,"2017-06-14 01:08:29",34.71535,-121.9185,Cycle2,328,29,11,20,11.96,,0.23,
P1706,P1706,"2017-06-14 01:08:29",34.71535,-121.9185,Cycle2,328,29,8,30,11.07,,0.24,
P1706,P1706,"2017-06-14 01:08:29",34.71535,-121.9185,Cycle2,328,29,5,40,11.47,,0.28,
P1706,P1706,"2017-06-15 00:57:38",34.7238,-122.1374,Cycle2,352,31,23,3,11.49,,0.17,
P1706,P1706,"2017-06-15 00:57:38",34.7238,-122.1374,Cycle2,352,31,19,8,11.77,,0.17,
P1706,P1706,"2017-06-15 00:57:38",34.7238,-122.1374,Cycle2,352,31,15,12,11.58,,0.18,
P1706,P1706,"2017-06-15 00:57:38",34.7238,-122.1374,Cycle2,352,31,11,20,10.84,,0.19,
P1706,P1706,"2017-06-15 00:57:38",34.7238,-122.1374,Cycle2,352,31,8,25,11.38,,0.19,
P1706,P1706,"2017-06-15 00:57:38",34.7238,-122.1374,Cycle2,352,31,5,35,9.04,,0.08,
P1706,P1706,"2017-06-16 01:02:20",34.70543,-122.2775,Cycle2,375,33,23,3,11.35,,0.16,
P1706,P1706,"2017-06-16 01:02:20",34.70543,-122.2775,Cycle2,375,33,19,8,9.82,,0.16,
P1706,P1706,"2017-06-16 01:02:20",34.70543,-122.2775,Cycle2,375,33,15,12,11.64,,0.15,
P1706,P1706,"2017-06-16 01:02:20",34.70543,-122.2775,Cycle2,375,33,11,20,11.57,,0.17,
P1706,P1706,"2017-06-16 01:02:20",34.70543,-122.2775,Cycle2,375,33,8,25,11.55,,0.13,
P1706,P1706,"2017-06-16 01:02:20",34.70543,-122.2775,Cycle2,375,33,5,30,11.60,,0.14,
P1706,P1706,"2017-06-17 01:02:43",34.68356,-122.3518,Cycle2,396,36,23,3,10.93,,0.14,
P1706,P1706,"2017-06-17 01:02:43",34.68356,-122.3518,Cycle2,396,36,21,10,11.08,,0.12,
P1706,P1706,"2017-06-17 01:02:43",34.68356,-122.3518,Cycle2,396,36,19,20,11.11,,0.11,
P1706,P1706,"2017-06-17 01:02:43",34.68356,-122.3518,Cycle2,396,36,17,30,11.11,,0.14,
P1706,P1706,"2017-06-17 01:02:43",34.68356,-122.3518,Cycle2,396,36,15,40,10.89,,0.11,
P1706,P1706,"2017-06-17 01:02:43",34.68356,-122.3518,Cycle2,396,36,13,50,6.84,,0.07,
P1706,P1706,"2017-06-17 18:40:14",34.37757,-122.157,Transect2,407,37,17,3,11.34,,0.54,
P1706,P1706,"2017-06-17 18:40:14",34.37757,-122.157,Transect2,407,37,15,11,10.78,,0.48,
P1706,P1706,"2017-06-17 18:40:14",34.37757,-122.157,Transect2,407,37,13,21,9.06,,0.26,
P1706,P1706,"2017-06-17 18:40:14",34.37757,-122.157,Transect2,407,37,11,30,9.59,,0.24,
P1706,P1706,"2017-06-17 18:40:14",34.37757,-122.157,Transect2,407,37,9,39,7.31,,0.10,
P1706,P1706,"2017-06-17 18:40:14",34.37757,-122.157,Transect2,407,37,7,49,7.30,,0.05,
P1706,P1706,"2017-06-17 18:40:14",34.37757,-122.157,Transect2,407,37,5,76,5.84,,0.04,
P1706,P1706,"2017-06-17 18:40:14",34.37757,-122.157,Transect2,407,37,3,100,4.04,,0.03,
P1706,P1706,"2017-06-17 20:44:10",34.453,-122.2023,Transect2,413,38,18,3,12.55,,0.61,
P1706,P1706,"2017-06-17 20:44:10",34.453,-122.2023,Transect2,413,38,16,11,11.37,,0.64,
P1706,P1706,"2017-06-17 20:44:10",34.453,-122.2023,Transect2,413,38,14,20,10.48,,0.48,
P1706,P1706,"2017-06-17 20:44:10",34.453,-122.2023,Transect2,413,38,12,31,8.84,,0.16,
P1706,P1706,"2017-06-17 20:44:10",34.453,-122.2023,Transect2,413,38,10,41,6.66,,0.06,
P1706,P1706,"2017-06-17 20:44:10",34.453,-122.2023,Transect2,413,38,8,49,6.20,,0.04,
P1706,P1706,"2017-06-17 20:44:10",34.453,-122.2023,Transect2,413,38,6,76,4.55,,0.05,
P1706,P1706,"2017-06-17 20:44:10",34.453,-122.2023,Transect2,413,38,3,100,3.60,,0.04,
P1706,P1706,"2017-06-17 22:30:59",34.52906,-122.2462,Transect2,419,39,17,3,16.36,,0.73,
P1706,P1706,"2017-06-17 22:30:59",34.52906,-122.2462,Transect2,419,39,15,11,16.42,,0.76,
P1706,P1706,"2017-06-17 22:30:59",34.52906,-122.2462,Transect2,419,39,13,21,16.10,,0.85,
P1706,P1706,"2017-06-17 22:30:59",34.52906,-122.2462,Transect2,419,39,11,30,11.79,,0.22,
P1706,P1706,"2017-06-17 22:30:59",34.52906,-122.2462,Transect2,419,39,9,41,8.17,,0.46,
P1706,P1706,"2017-06-17 22:30:59",34.52906,-122.2462,Transect2,419,39,7,51,6.28,,0.06,
P1706,P1706,"2017-06-17 22:30:59",34.52906,-122.2462,Transect2,419,39,5,75,4.85,,0.07,
P1706,P1706,"2017-06-17 22:30:59",34.52906,-122.2462,Transect2,419,39,3,102,4.55,,0.03,
P1706,P1706,"2017-06-18 00:09:43",34.60196,-122.2898,Transect2,425,40,17,2,17.21,,0.88,
P1706,P1706,"2017-06-18 00:09:43",34.60196,-122.2898,Transect2,425,40,15,10,16.43,,0.81,
P1706,P1706,"2017-06-18 00:09:43",34.60196,-122.2898,Transect2,425,40,13,21,14.80,,0.86,
P1706,P1706,"2017-06-18 00:09:43",34.60196,-122.2898,Transect2,425,40,11,31,11.72,,0.24,
P1706,P1706,"2017-06-18 00:09:43",34.60196,-122.2898,Transect2,425,40,9,39,7.55,,0.09,
P1706,P1706,"2017-06-18 00:09:43",34.60196,-122.2898,Transect2,425,40,7,50,6.50,,0.05,
P1706,P1706,"2017-06-18 00:09:43",34.60196,-122.2898,Transect2,425,40,5,75,5.22,,0.04,
P1706,P1706,"2017-06-18 00:09:43",34.60196,-122.2898,Transect2,425,40,3,99,4.02,,0.03,
P1706,P1706,"2017-06-18 01:38:39",34.67781,-122.3345,Transect2,431,41,17,4,12.70,,0.42,
P1706,P1706,"2017-06-18 01:38:39",34.67781,-122.3345,Transect2,431,41,15,10,11.99,,0.39,
P1706,P1706,"2017-06-18 01:38:39",34.67781,-122.3345,Transect2,431,41,13,20,11.87,,0.43,
P1706,P1706,"2017-06-18 01:38:39",34.67781,-122.3345,Transect2,431,41,11,35,10.98,,0.31,
P1706,P1706,"2017-06-18 01:38:39",34.67781,-122.3345,Transect2,431,41,9,48,8.63,,0.11,
P1706,P1706,"2017-06-18 01:38:39",34.67781,-122.3345,Transect2,431,41,7,54,6.84,,0.06,
P1706,P1706,"2017-06-18 01:38:39",34.67781,-122.3345,Transect2,431,41,5,74,5.07,,0.03,
P1706,P1706,"2017-06-18 01:38:39",34.67781,-122.3345,Transect2,431,41,3,100,4.42,,0.02,
P1706,P1706,"2017-06-18 03:09:29",34.75476,-122.3798,Transect2,437,42,17,2,12.90,,0.41,
P1706,P1706,"2017-06-18 03:09:29",34.75476,-122.3798,Transect2,437,42,15,7,11.62,,0.35,
P1706,P1706,"2017-06-18 03:09:29",34.75476,-122.3798,Transect2,437,42,13,16,11.23,,0.44,
P1706,P1706,"2017-06-18 03:09:29",34.75476,-122.3798,Transect2,437,42,11,24,10.98,,0.29,
P1706,P1706,"2017-06-18 03:09:29",34.75476,-122.3798,Transect2,437,42,9,32,10.86,,0.16,
P1706,P1706,"2017-06-18 03:09:29",34.75476,-122.3798,Transect2,437,42,7,41,11.13,,0.13,
P1706,P1706,"2017-06-18 03:09:29",34.75476,-122.3798,Transect2,437,42,5,61,7.01,,0.04,
P1706,P1706,"2017-06-18 03:09:29",34.75476,-122.3798,Transect2,437,42,3,81,4.57,,0.02,
P1706,P1706,"2017-06-18 05:05:23",34.83019,-122.4246,Transect2,443,43,17,4,16.11,,0.44,
P1706,P1706,"2017-06-18 05:05:23",34.83019,-122.4246,Transect2,443,43,15,9,15.45,,0.54,
P1706,P1706,"2017-06-18 05:05:23",34.83019,-122.4246,Transect2,443,43,13,16,12.36,,0.31,
P1706,P1706,"2017-06-18 05:05:23",34.83019,-122.4246,Transect2,443,43,11,24,10.87,,0.16,
P1706,P1706,"2017-06-18 05:05:23",34.83019,-122.4246,Transect2,443,43,9,31,11.16,,0.12,
P1706,P1706,"2017-06-18 05:05:23",34.83019,-122.4246,Transect2,443,43,7,41,6.75,,0.05,
P1706,P1706,"2017-06-18 05:05:23",34.83019,-122.4246,Transect2,443,43,5,60,7.11,,0.02,
P1706,P1706,"2017-06-18 05:05:23",34.83019,-122.4246,Transect2,443,43,3,81,7.68,,0.06,
P1706,P1706,"2017-06-18 06:58:11",34.90509,-122.469,Transect2,450,44,17,3,12.10,,0.30,
P1706,P1706,"2017-06-18 06:58:11",34.90509,-122.469,Transect2,450,44,15,10,11.79,,0.35,
P1706,P1706,"2017-06-18 06:58:11",34.90509,-122.469,Transect2,450,44,13,20,10.63,,0.29,
P1706,P1706,"2017-06-18 06:58:11",34.90509,-122.469,Transect2,450,44,11,30,11.69,,0.19,
P1706,P1706,"2017-06-18 06:58:11",34.90509,-122.469,Transect2,450,44,9,40,10.11,,0.08,
P1706,P1706,"2017-06-18 06:58:11",34.90509,-122.469,Transect2,450,44,7,50,7.35,,0.06,
P1706,P1706,"2017-06-18 06:58:11",34.90509,-122.469,Transect2,450,44,5,76,7.74,,0.10,
P1706,P1706,"2017-06-18 06:58:11",34.90509,-122.469,Transect2,450,44,3,102,7.29,,0.07,
P1706,P1706,"2017-06-18 08:21:33",34.97994,-122.513,Transect2,456,45,17,3,11.46,,0.33,
P1706,P1706,"2017-06-18 08:21:33",34.97994,-122.513,Transect2,456,45,15,10,12.04,,0.29,
P1706,P1706,"2017-06-18 08:21:33",34.97994,-122.513,Transect2,456,45,13,20,12.12,,0.32,
P1706,P1706,"2017-06-18 08:21:33",34.97994,-122.513,Transect2,456,45,11,30,11.33,,0.32,
P1706,P1706,"2017-06-18 08:21:33",34.97994,-122.513,Transect2,456,45,9,40,12.79,,0.34,
P1706,P1706,"2017-06-18 08:21:33",34.97994,-122.513,Transect2,456,45,7,50,7.09,,0.08,
P1706,P1706,"2017-06-18 08:21:33",34.97994,-122.513,Transect2,456,45,5,75,8.37,,0.04,
P1706,P1706,"2017-06-18 08:21:33",34.97994,-122.513,Transect2,456,45,3,100,4.59,,0.02,
P1706,P1706,"2017-06-18 09:45:53",35.05451,-122.5597,Transect2,462,46,17,4,10.89,1.29,1.04,
P1706,P1706,"2017-06-18 09:45:53",35.05451,-122.5597,Transect2,462,46,15,15,10.58,0.56,0.82,
P1706,P1706,"2017-06-18 09:45:53",35.05451,-122.5597,Transect2,462,46,13,30,11.18,0.28,0.54,
P1706,P1706,"2017-06-18 09:45:53",35.05451,-122.5597,Transect2,462,46,11,40,12.50,,0.51,
P1706,P1706,"2017-06-18 09:45:53",35.05451,-122.5597,Transect2,462,46,9,49,13.22,,0.37,
P1706,P1706,"2017-06-18 09:45:53",35.05451,-122.5597,Transect2,462,46,7,60,8.16,,0.11,
P1706,P1706,"2017-06-18 09:45:53",35.05451,-122.5597,Transect2,462,46,5,75,6.16,,0.04,
P1706,P1706,"2017-06-18 09:45:53",35.05451,-122.5597,Transect2,462,46,3,102,7.08,,0.04,
P1706,P1706,"2017-06-18 11:08:21",35.12397,-122.6,Transect2,468,47,17,3,10.63,1.70,1.77,
P1706,P1706,"2017-06-18 11:08:21",35.12397,-122.6,Transect2,468,47,15,10,10.60,1.45,1.83,
P1706,P1706,"2017-06-18 11:08:21",35.12397,-122.6,Transect2,468,47,13,19,11.49,0.66,0.84,
P1706,P1706,"2017-06-18 11:08:21",35.12397,-122.6,Transect2,468,47,11,41,11.76,0.29,0.65,
P1706,P1706,"2017-06-18 11:08:21",35.12397,-122.6,Transect2,468,47,9,60,10.13,0.13,0.59,
P1706,P1706,"2017-06-18 11:08:21",35.12397,-122.6,Transect2,468,47,7,79,9.84,0.10,0.44,
P1706,P1706,"2017-06-18 11:08:21",35.12397,-122.6,Transect2,468,47,5,100,7.72,0.02,0.09,
P1706,P1706,"2017-06-18 11:08:21",35.12397,-122.6,Transect2,468,47,3,121,6.57,0.01,0.03,
P1706,P1706,"2017-06-19 01:25:18",34.37428,-123.1765,Cycle3,478,48,23,3,10.26,,1.00,
P1706,P1706,"2017-06-19 01:25:18",34.37428,-123.1765,Cycle3,478,48,19,12,10.47,,0.97,
P1706,P1706,"2017-06-19 01:25:18",34.37428,-123.1765,Cycle3,478,48,15,21,10.36,,0.93,
P1706,P1706,"2017-06-19 01:25:18",34.37428,-123.1765,Cycle3,478,48,11,31,9.80,,0.84,
P1706,P1706,"2017-06-19 01:25:18",34.37428,-123.1765,Cycle3,478,48,8,41,9.95,,0.80,
P1706,P1706,"2017-06-19 01:25:18",34.37428,-123.1765,Cycle3,478,48,5,50,9.14,,0.77,
P1706,P1706,"2017-06-20 01:03:22",34.20087,-123.1077,Cycle3,510,52,23,3,12.38,,0.54,
P1706,P1706,"2017-06-20 01:03:22",34.20087,-123.1077,Cycle3,510,52,19,12,12.94,,0.62,
P1706,P1706,"2017-06-20 01:03:22",34.20087,-123.1077,Cycle3,510,52,15,20,13.43,,0.71,
P1706,P1706,"2017-06-20 01:03:22",34.20087,-123.1077,Cycle3,510,52,11,30,14.28,,0.83,
P1706,P1706,"2017-06-20 01:03:22",34.20087,-123.1077,Cycle3,510,52,8,45,12.99,,0.68,
P1706,P1706,"2017-06-20 01:03:22",34.20087,-123.1077,Cycle3,510,52,2,70,10.81,,0.59,
P1706,P1706,"2017-06-21 01:01:46",34.08683,-122.952,Cycle3,539,54,23,3,11.05,0.24,0.55,
P1706,P1706,"2017-06-21 01:01:46",34.08683,-122.952,Cycle3,539,54,19,12,11.08,0.32,0.50,
P1706,P1706,"2017-06-21 01:01:46",34.08683,-122.952,Cycle3,539,54,15,19,11.11,0.28,0.44,
P1706,P1706,"2017-06-21 01:01:46",34.08683,-122.952,Cycle3,539,54,11,30,12.34,0.25,0.45,
P1706,P1706,"2017-06-21 01:01:46",34.08683,-122.952,Cycle3,539,54,8,45,11.99,0.25,0.49,
P1706,P1706,"2017-06-21 01:01:46",34.08683,-122.952,Cycle3,539,54,3,60,10.22,0.33,0.41,
P1706,P1706,"2017-06-22 00:59:59",34.01984,-122.6032,Cycle3,561,56,22,3,9.79,0.31,0.37,
P1706,P1706,"2017-06-22 00:59:59",34.01984,-122.6032,Cycle3,561,56,20,12,9.79,0.28,0.42,
P1706,P1706,"2017-06-22 00:59:59",34.01984,-122.6032,Cycle3,561,56,18,20,10.05,0.28,0.34,
P1706,P1706,"2017-06-22 00:59:59",34.01984,-122.6032,Cycle3,561,56,16,30,9.54,0.24,0.36,
P1706,P1706,"2017-06-22 00:59:59",34.01984,-122.6032,Cycle3,561,56,14,45,9.87,0.30,0.43,
P1706,P1706,"2017-06-22 00:59:59",34.01984,-122.6032,Cycle3,561,56,12,60,7.63,0.69,0.52,
P1706,P1706,,,,Cycle0,574.1,58,17,3,6.55,4.62,1.89,
P1706,P1706,,,,Cycle0,574.1,58,15,20,6.55,4.36,1.91,
P1706,P1706,,,,Cycle0,574.1,58,13,35,6.49,4.77,1.90,
P1706,P1706,,,,Cycle0,574.1,58,11,50,3.47,3.31,0.23,
